Unnamed: 0.1,Unnamed: 0,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths.1,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand
1425,424154,OWID_WRL,World,2023-11-30,772188742.0,0.0,33942.0,6996758.0,0.0,0.0,96653.48,0.0,4.248,875.772,0.0,0.049,13566538099.0,5627635154.0,5176832722.0,147109.0,155119.0,170.11,70.57,64.91,13713.0,0.0,2.705
1426,424155,OWID_WRL,World,2023-12-01,772188742.0,0.0,33942.0,6996758.0,0.0,0.0,96653.48,0.0,4.248,875.772,0.0,0.049,13566588268.0,5627635699.0,5176832944.0,130791.0,150788.0,170.11,70.57,64.91,13689.0,0.0,2.705
1427,424156,OWID_WRL,World,2023-12-02,772188742.0,0.0,33942.0,6996758.0,0.0,0.0,96653.48,0.0,4.248,875.772,0.0,0.049,13566621106.0,5627635981.0,5176833080.0,113167.0,147090.0,170.11,70.57,64.91,13682.0,0.0,2.705
1428,424157,OWID_WRL,World,2023-12-03,772470300.0,281558.0,40222.571,7000092.0,3321.0,3321.0,96688.72,35.242,5.035,876.189,0.416,0.059,13566640601.0,5627637229.0,5176833913.0,97580.0,143633.0,170.11,70.57,64.91,13677.0,0.0,2.705
1429,424158,OWID_WRL,World,2023-12-04,772470300.0,0.0,40222.571,7000092.0,0.0,0.0,96688.72,0.0,5.035,876.189,0.0,0.059,13566816960.0,5627637734.0,5176834096.0,104512.0,140598.0,170.11,70.57,64.91,13631.0,0.0,2.705
1430,424159,OWID_WRL,World,2023-12-05,772470300.0,0.0,40222.571,7000092.0,0.0,0.0,96688.72,0.0,5.035,876.189,0.0,0.059,13566860100.0,5627638193.0,5176834254.0,117343.0,137780.0,170.12,70.57,64.91,13577.0,0.0,2.705
1431,424160,OWID_WRL,World,2023-12-06,772470300.0,0.0,40222.571,7000092.0,0.0,0.0,96688.72,0.0,5.035,876.189,0.0,0.059,13567015402.0,5627638616.0,5176834414.0,230240.0,134394.0,170.12,70.57,64.91,13543.0,0.0,2.705
1432,424161,OWID_WRL,World,2023-12-07,772470300.0,0.0,40222.571,7000092.0,0.0,0.0,96688.72,0.0,5.035,876.189,0.0,0.059,13567673587.0,5627642827.0,5176838233.0,125631.0,131323.0,170.13,70.57,64.91,13496.0,0.0,2.705
1433,424162,OWID_WRL,World,2023-12-08,772470300.0,0.0,40222.571,7000092.0,0.0,0.0,96688.72,0.0,5.035,876.189,0.0,0.059,13567706583.0,5627642922.0,5176838311.0,114179.0,128952.0,170.13,70.57,64.91,13428.0,0.0,2.705
1434,424163,OWID_WRL,World,2023-12-09,772470300.0,0.0,40222.571,7000092.0,0.0,0.0,96688.72,0.0,5.035,876.189,0.0,0.059,13567735138.0,5627643059.0,5176838412.0,106108.0,127943.0,170.13,70.57,64.91,13393.0,0.0,2.705
1435,424164,OWID_WRL,World,2023-12-10,772802806.0,332506.0,47500.857,7003614.0,3517.0,3517.0,96730.336,41.619,5.946,876.63,0.44,0.063,13567749459.0,5627643198.0,5176838525.0,95195.0,127600.0,170.13,70.57,64.91,13372.0,0.0,2.705
1436,424165,OWID_WRL,World,2023-12-11,772802806.0,0.0,47500.857,7003614.0,0.0,0.0,96730.336,0.0,5.946,876.63,0.0,0.063,13567940614.0,5627645031.0,5176839580.0,160091.0,133576.0,170.13,70.57,64.91,13234.0,0.0,2.705
1437,424166,OWID_WRL,World,2023-12-12,772802806.0,0.0,47500.857,7003614.0,0.0,0.0,96730.336,0.0,5.946,876.63,0.0,0.063,13567986150.0,5627645276.0,5176839650.0,116570.0,134274.0,170.13,70.57,64.91,13225.0,0.0,2.705
1438,424167,OWID_WRL,World,2023-12-13,772802806.0,0.0,47500.857,7003614.0,0.0,0.0,96730.336,0.0,5.946,876.63,0.0,0.063,13568086013.0,5627645620.0,5176840156.0,112729.0,118131.0,170.13,70.57,64.91,13215.0,0.0,2.705
1439,424168,OWID_WRL,World,2023-12-14,772802806.0,0.0,47500.857,7003614.0,0.0,0.0,96730.336,0.0,5.946,876.63,0.0,0.063,13568127367.0,5627646511.0,5176840662.0,111937.0,116486.0,170.13,70.57,64.91,13216.0,0.0,2.705
1440,424169,OWID_WRL,World,2023-12-15,772802806.0,0.0,47500.857,7003614.0,0.0,0.0,96730.336,0.0,5.946,876.63,0.0,0.063,13568163947.0,5627646820.0,5176840829.0,103027.0,114948.0,170.13,70.57,64.91,13224.0,0.0,2.705
1441,424170,OWID_WRL,World,2023-12-16,772802806.0,0.0,47500.857,7003614.0,0.0,0.0,96730.336,0.0,5.946,876.63,0.0,0.063,13568183936.0,5627646887.0,5176840869.0,90004.0,112731.0,170.13,70.57,64.91,13202.0,0.0,2.705
1442,424171,OWID_WRL,World,2023-12-17,773184412.0,381606.0,54515.143,7007295.0,3674.0,3674.0,96778.1,47.765,6.824,877.09,0.46,0.066,13568193169.0,5627646927.0,5176840910.0,80698.0,110724.0,170.13,70.57,64.91,13184.0,0.0,2.705
1443,424172,OWID_WRL,World,2023-12-18,773184412.0,0.0,54515.143,7007295.0,0.0,0.0,96778.1,0.0,6.824,877.09,0.0,0.066,13568263688.0,5627647126.0,5176840980.0,84612.0,99942.0,170.13,70.57,64.91,13166.0,0.0,2.705
1444,424173,OWID_WRL,World,2023-12-19,773184412.0,0.0,54515.143,7007295.0,0.0,0.0,96778.1,0.0,6.824,877.09,0.0,0.066,13568293723.0,5627647351.0,5176841045.0,93568.0,96651.0,170.13,70.57,64.91,13146.0,0.0,2.705
1445,424174,OWID_WRL,World,2023-12-20,773184412.0,0.0,54515.143,7007295.0,0.0,0.0,96778.1,0.0,6.824,877.09,0.0,0.066,13568399742.0,5627647597.0,5176841166.0,167996.0,104547.0,170.13,70.57,64.91,13125.0,0.0,2.705
1446,424175,OWID_WRL,World,2023-12-21,773184412.0,0.0,54515.143,7007295.0,0.0,0.0,96778.1,0.0,6.824,877.09,0.0,0.066,13568415481.0,5627647804.0,5176841234.0,85518.0,100775.0,170.13,70.57,64.91,13097.0,0.0,2.705
1447,424176,OWID_WRL,World,2023-12-22,773184412.0,0.0,54515.143,7007295.0,0.0,0.0,96778.1,0.0,6.824,877.09,0.0,0.066,13568423727.0,5627647940.0,5176841289.0,81301.0,97671.0,170.13,70.57,64.91,13083.0,0.0,2.705
1448,424177,OWID_WRL,World,2023-12-23,773184412.0,0.0,54515.143,7007295.0,0.0,0.0,96778.1,0.0,6.824,877.09,0.0,0.066,13574271698.0,5630908705.0,5177435537.0,74134.0,95403.0,170.21,70.61,64.92,13086.0,0.0,2.705
1449,424178,OWID_WRL,World,2023-12-24,773540943.0,356531.0,50933.0,7010966.0,3661.0,3661.0,96822.734,44.626,6.375,877.55,0.458,0.065,13574271876.0,5630908719.0,5177435540.0,46856.0,68612.0,170.21,70.61,64.92,8423.0,0.0,2.705
1450,424179,OWID_WRL,World,2023-12-25,773540943.0,0.0,50933.0,7010966.0,0.0,0.0,96822.734,0.0,6.375,877.55,0.0,0.065,13574283866.0,5630908726.0,5177435543.0,46793.0,66871.0,170.21,70.61,64.92,8404.0,0.0,2.705
1451,424180,OWID_WRL,World,2023-12-26,773540943.0,0.0,50933.0,7010966.0,0.0,0.0,96822.734,0.0,6.375,877.55,0.0,0.065,13574286939.0,5630908803.0,5177435553.0,49647.0,64256.0,170.21,70.61,64.92,8390.0,0.0,2.705
1452,424181,OWID_WRL,World,2023-12-27,773540943.0,0.0,50933.0,7010966.0,0.0,0.0,96822.734,0.0,6.375,877.55,0.0,0.065,13574355687.0,5630909900.0,5177436289.0,52020.0,51345.0,170.21,70.61,64.92,8384.0,0.0,2.705
1453,424182,OWID_WRL,World,2023-12-28,773540943.0,0.0,50933.0,7010966.0,0.0,0.0,96822.734,0.0,6.375,877.55,0.0,0.065,13574424637.0,5630910202.0,5177436446.0,106791.0,58045.0,170.21,70.61,64.92,8388.0,0.0,2.705
1454,424183,OWID_WRL,World,2023-12-29,773540943.0,0.0,50933.0,7010966.0,0.0,0.0,96822.734,0.0,6.375,877.55,0.0,0.065,13574880661.0,5630910359.0,5177631777.0,52527.0,57328.0,170.22,70.61,64.92,8315.0,0.0,2.705
1455,424184,OWID_WRL,World,2023-12-30,773540943.0,0.0,50933.0,7010966.0,0.0,0.0,96822.734,0.0,6.375,877.55,0.0,0.065,13574890836.0,5630910404.0,5177631796.0,44680.0,55280.0,170.22,70.61,64.92,8310.0,0.0,2.705
1456,424185,OWID_WRL,World,2023-12-31,773803507.0,262564.0,37509.143,7014856.0,3882.0,3882.0,96855.59,32.865,4.695,878.037,0.486,0.069,13575762689.0,5631195233.0,5177907088.0,39541.0,54528.0,170.23,70.61,64.93,8306.0,0.0,2.705
1457,424186,OWID_WRL,World,2024-01-01,773803507.0,0.0,37509.143,7014856.0,0.0,0.0,96855.59,0.0,4.695,878.037,0.0,0.069,13575776169.0,5631195236.0,5177907088.0,8028.0,23793.0,170.23,70.61,64.93,286.0,0.0,2.705
1458,424187,OWID_WRL,World,2024-01-02,773803507.0,0.0,37509.143,7014856.0,0.0,0.0,96855.59,0.0,4.695,878.037,0.0,0.069,13575788746.0,5631195382.0,5177907105.0,18120.0,23832.0,170.23,70.61,64.93,290.0,0.0,2.705
1459,424188,OWID_WRL,World,2024-01-03,773803507.0,0.0,37509.143,7014856.0,0.0,0.0,96855.59,0.0,4.695,878.037,0.0,0.069,13575822674.0,5631195539.0,5177907131.0,41885.0,26927.0,170.23,70.61,64.93,290.0,0.0,2.705
1460,424189,OWID_WRL,World,2024-01-04,773803507.0,0.0,37509.143,7014856.0,0.0,0.0,96855.59,0.0,4.695,878.037,0.0,0.069,13575846348.0,5631195706.0,5177907148.0,32801.0,20939.0,170.23,70.61,64.93,294.0,0.0,2.705
1461,424190,OWID_WRL,World,2024-01-05,773803507.0,0.0,37509.143,7014856.0,0.0,0.0,96855.59,0.0,4.695,878.037,0.0,0.069,13575864998.0,5631195883.0,5177907168.0,27777.0,21908.0,170.23,70.61,64.93,298.0,0.0,2.705
1462,424191,OWID_WRL,World,2024-01-06,773803507.0,0.0,37509.143,7014856.0,0.0,0.0,96855.59,0.0,4.695,878.037,0.0,0.069,13575876659.0,5631196572.0,5177907606.0,18494.0,22415.0,170.23,70.61,64.93,300.0,0.0,2.705
1463,424192,OWID_WRL,World,2024-01-07,774002443.0,198936.0,28419.429,7019130.0,4267.0,4267.0,96880.49,24.9,3.557,878.572,0.534,0.076,13575880895.0,5631196621.0,5177907632.0,13314.0,22918.0,170.23,70.61,64.93,302.0,0.0,2.705
1464,424193,OWID_WRL,World,2024-01-08,774002443.0,0.0,28419.429,7019130.0,0.0,0.0,96880.49,0.0,3.557,878.572,0.0,0.076,13575923165.0,5631196876.0,5177907735.0,20269.0,24664.0,170.23,70.61,64.93,320.0,0.0,2.705
1465,424194,OWID_WRL,World,2024-01-09,774002443.0,0.0,28419.429,7019130.0,0.0,0.0,96880.49,0.0,3.557,878.572,0.0,0.076,13575948381.0,5631197155.0,5177907802.0,30531.0,26438.0,170.23,70.61,64.93,335.0,0.0,2.705
1466,424195,OWID_WRL,World,2024-01-10,774002443.0,0.0,28419.429,7019130.0,0.0,0.0,96880.49,0.0,3.557,878.572,0.0,0.076,13575992703.0,5631197448.0,5177907851.0,52337.0,27848.0,170.23,70.61,64.93,347.0,0.0,2.705
1467,424196,OWID_WRL,World,2024-01-11,774002443.0,0.0,28419.429,7019130.0,0.0,0.0,96880.49,0.0,3.557,878.572,0.0,0.076,13576021776.0,5631197777.0,5177907900.0,37089.0,28476.0,170.23,70.61,64.93,367.0,0.0,2.705
1468,424197,OWID_WRL,World,2024-01-12,774002443.0,0.0,28419.429,7019130.0,0.0,0.0,96880.49,0.0,3.557,878.572,0.0,0.076,13576047138.0,5631198304.0,5177907948.0,33378.0,29289.0,170.23,70.61,64.93,411.0,0.0,2.705
1469,424198,OWID_WRL,World,2024-01-13,774002443.0,0.0,28419.429,7019130.0,0.0,0.0,96880.49,0.0,3.557,878.572,0.0,0.076,13576063715.0,5631198509.0,5177908071.0,16296.0,28988.0,170.23,70.61,64.93,423.0,0.0,2.705
1470,424199,OWID_WRL,World,2024-01-14,774189941.0,187498.0,26785.429,7023190.0,4071.0,4071.0,96903.97,23.469,3.353,879.08,0.51,0.073,13576066447.0,5631198547.0,5177908100.0,10094.0,28543.0,170.23,70.61,64.93,421.0,0.0,2.705
1471,424200,OWID_WRL,World,2024-01-15,774189941.0,0.0,26785.429,7023190.0,0.0,0.0,96903.97,0.0,3.353,879.08,0.0,0.073,13576104205.0,5631198827.0,5177908137.0,30268.0,29984.0,170.23,70.61,64.93,431.0,0.0,2.705
1472,424201,OWID_WRL,World,2024-01-16,774189941.0,0.0,26785.429,7023190.0,0.0,0.0,96903.97,0.0,3.353,879.08,0.0,0.073,13576123397.0,5631199100.0,5177908151.0,35555.0,30717.0,170.23,70.61,64.93,443.0,0.0,2.705
1473,424202,OWID_WRL,World,2024-01-17,774189941.0,0.0,26785.429,7023190.0,0.0,0.0,96903.97,0.0,3.353,879.08,0.0,0.073,13576170605.0,5631199515.0,5177908232.0,59462.0,31737.0,170.23,70.61,64.93,455.0,0.0,2.705
1474,424203,OWID_WRL,World,2024-01-18,774189941.0,0.0,26785.429,7023190.0,0.0,0.0,96903.97,0.0,3.353,879.08,0.0,0.073,13576228795.0,5631200068.0,5177908295.0,45604.0,32953.0,170.23,70.61,64.93,478.0,0.0,2.705
1475,424204,OWID_WRL,World,2024-01-19,774189941.0,0.0,26785.429,7023190.0,0.0,0.0,96903.97,0.0,3.353,879.08,0.0,0.073,13576267569.0,5631200543.0,5177908378.0,44186.0,34494.0,170.23,70.61,64.93,469.0,0.0,2.705
1476,424205,OWID_WRL,World,2024-01-20,774189941.0,0.0,26785.429,7023190.0,0.0,0.0,96903.97,0.0,3.353,879.08,0.0,0.073,13576275937.0,5631200611.0,5177908426.0,13786.0,34135.0,170.23,70.61,64.93,458.0,0.0,2.705
1477,424206,OWID_WRL,World,2024-01-21,774327633.0,137692.0,19670.286,7026838.0,3640.0,3640.0,96921.2,17.235,2.462,879.537,0.456,0.065,13576278513.0,5631200646.0,5177908461.0,9202.0,34009.0,170.23,70.61,64.93,457.0,0.0,2.705
1478,424207,OWID_WRL,World,2024-01-22,774327633.0,0.0,19670.286,7026838.0,0.0,0.0,96921.2,0.0,2.462,879.537,0.0,0.065,13576319330.0,5631201083.0,5177908486.0,38983.0,35254.0,170.23,70.61,64.93,483.0,0.0,2.705
1479,424208,OWID_WRL,World,2024-01-23,774327633.0,0.0,19670.286,7026838.0,0.0,0.0,96921.2,0.0,2.462,879.537,0.0,0.065,13576376350.0,5631201723.0,5177908529.0,63318.0,39220.0,170.23,70.61,64.93,529.0,0.0,2.705
1480,424209,OWID_WRL,World,2024-01-24,774327633.0,0.0,19670.286,7026838.0,0.0,0.0,96921.2,0.0,2.462,879.537,0.0,0.065,13576405030.0,5631202249.0,5177908625.0,30160.0,35037.0,170.23,70.61,64.93,542.0,0.0,2.705
1481,424210,OWID_WRL,World,2024-01-25,774327633.0,0.0,19670.286,7026838.0,0.0,0.0,96921.2,0.0,2.462,879.537,0.0,0.065,13576443801.0,5631202886.0,5177908694.0,43942.0,34797.0,170.24,70.61,64.93,558.0,0.0,2.705
1482,424211,OWID_WRL,World,2024-01-26,774327633.0,0.0,19670.286,7026838.0,0.0,0.0,96921.2,0.0,2.462,879.537,0.0,0.065,13577353921.0,5631225496.0,5177923080.0,38694.0,34012.0,170.25,70.61,64.93,577.0,0.0,2.705
1483,424212,OWID_WRL,World,2024-01-27,774327633.0,0.0,19670.286,7026838.0,0.0,0.0,96921.2,0.0,2.462,879.537,0.0,0.065,13577359450.0,5631225546.0,5177923112.0,8807.0,33303.0,170.25,70.61,64.93,573.0,0.0,2.705
1484,424213,OWID_WRL,World,2024-01-28,774443767.0,116134.0,16590.571,7029872.0,3026.0,3026.0,96935.734,14.536,2.077,879.916,0.379,0.054,13577361186.0,5631225571.0,5177923136.0,5605.0,16100.0,170.25,70.61,64.93,221.0,0.0,2.705
1485,424214,OWID_WRL,World,2024-01-29,774443767.0,0.0,16590.571,7029872.0,0.0,0.0,96935.734,0.0,2.077,879.916,0.0,0.054,13577373917.0,5631225636.0,5177923178.0,8639.0,15386.0,170.25,70.61,64.93,217.0,0.0,2.705
1486,424215,OWID_WRL,World,2024-01-30,774443767.0,0.0,16590.571,7029872.0,0.0,0.0,96935.734,0.0,2.077,879.916,0.0,0.054,13577383068.0,5631225684.0,5177923216.0,12190.0,12198.0,170.25,70.61,64.93,208.0,0.0,2.705
1487,424216,OWID_WRL,World,2024-01-31,774443767.0,0.0,16590.571,7029872.0,0.0,0.0,96935.734,0.0,2.077,879.916,0.0,0.054,13577389871.0,5631225771.0,5177923269.0,9880.0,11396.0,170.25,70.61,64.93,204.0,0.0,2.705
1488,424217,OWID_WRL,World,2024-02-01,774443767.0,0.0,16590.571,7029872.0,0.0,0.0,96935.734,0.0,2.077,879.916,0.0,0.054,13577399607.0,5631225832.0,5177923301.0,12836.0,10240.0,170.25,70.61,64.93,198.0,0.0,2.705
1489,424218,OWID_WRL,World,2024-02-02,774443767.0,0.0,16590.571,7029872.0,0.0,0.0,96935.734,0.0,2.077,879.916,0.0,0.054,13577413422.0,5631225891.0,5177923341.0,8822.0,9317.0,170.25,70.61,64.93,190.0,0.0,2.705
1490,424219,OWID_WRL,World,2024-02-03,774443767.0,0.0,16590.571,7029872.0,0.0,0.0,96935.734,0.0,2.077,879.916,0.0,0.054,13577417125.0,5631225950.0,5177923364.0,6707.0,9241.0,170.25,70.61,64.93,194.0,0.0,2.705
1491,424220,OWID_WRL,World,2024-02-04,774543971.0,100204.0,14314.857,7032362.0,2489.0,2489.0,96948.28,12.542,1.792,880.228,0.312,0.045,13577418681.0,5631226117.0,5177923387.0,5536.0,9229.0,170.25,70.61,64.93,214.0,0.0,2.705
1492,424221,OWID_WRL,World,2024-02-05,774543971.0,0.0,14314.857,7032362.0,0.0,0.0,96948.28,0.0,1.792,880.228,0.0,0.045,13577426684.0,5631226220.0,5177923410.0,5113.0,8727.0,170.25,70.61,64.93,221.0,0.0,2.705
1493,424222,OWID_WRL,World,2024-02-06,774543971.0,0.0,14314.857,7032362.0,0.0,0.0,96948.28,0.0,1.792,880.228,0.0,0.045,13577447958.0,5631226287.0,5177923463.0,23394.0,10328.0,170.25,70.61,64.93,223.0,0.0,2.705
1494,424223,OWID_WRL,World,2024-02-07,774543971.0,0.0,14314.857,7032362.0,0.0,0.0,96948.28,0.0,1.792,880.228,0.0,0.045,13577451605.0,5631226322.0,5177923480.0,6991.0,9911.0,170.25,70.61,64.93,217.0,0.0,2.705
1495,424224,OWID_WRL,World,2024-02-08,774543971.0,0.0,14314.857,7032362.0,0.0,0.0,96948.28,0.0,1.792,880.228,0.0,0.045,13577458614.0,5631226418.0,5177923520.0,9283.0,9404.0,170.25,70.61,64.93,219.0,0.0,2.705
1496,424225,OWID_WRL,World,2024-02-09,774543971.0,0.0,14314.857,7032362.0,0.0,0.0,96948.28,0.0,1.792,880.228,0.0,0.045,13577469408.0,5631226504.0,5177923543.0,6320.0,9048.0,170.25,70.61,64.93,225.0,0.0,2.705
1497,424226,OWID_WRL,World,2024-02-10,774543971.0,0.0,14314.857,7032362.0,0.0,0.0,96948.28,0.0,1.792,880.228,0.0,0.045,13577471688.0,5631226530.0,5177923552.0,5288.0,8846.0,170.25,70.61,64.93,220.0,0.0,2.705
1498,424227,OWID_WRL,World,2024-02-11,774632838.0,88867.0,12695.286,7034606.0,2246.0,2246.0,96959.4,11.123,1.589,880.509,0.281,0.04,13577472695.0,5631226555.0,5177923562.0,4062.0,8636.0,170.25,70.61,64.93,198.0,0.0,2.705
1499,424228,OWID_WRL,World,2024-02-12,774632838.0,0.0,12695.286,7034606.0,0.0,0.0,96959.4,0.0,1.589,880.509,0.0,0.04,13577478293.0,5631226579.0,5177923574.0,4311.0,8450.0,170.25,70.61,64.93,186.0,0.0,2.705
1500,424229,OWID_WRL,World,2024-02-13,774632838.0,0.0,12695.286,7034606.0,0.0,0.0,96959.4,0.0,1.589,880.509,0.0,0.04,13577486803.0,5631226653.0,5177923581.0,11392.0,6751.0,170.25,70.61,64.93,189.0,0.0,2.705
1501,424230,OWID_WRL,World,2024-02-14,774632838.0,0.0,12695.286,7034606.0,0.0,0.0,96959.4,0.0,1.589,880.509,0.0,0.04,13577489236.0,5631226751.0,5177923599.0,5341.0,6531.0,170.25,70.61,64.93,199.0,0.0,2.705
1502,424231,OWID_WRL,World,2024-02-15,774632838.0,0.0,12695.286,7034606.0,0.0,0.0,96959.4,0.0,1.589,880.509,0.0,0.04,13577493172.0,5631226861.0,5177923647.0,6844.0,6200.0,170.25,70.61,64.93,201.0,0.0,2.705
1503,424232,OWID_WRL,World,2024-02-16,774632838.0,0.0,12695.286,7034606.0,0.0,0.0,96959.4,0.0,1.589,880.509,0.0,0.04,13577503276.0,5631226879.0,5177923657.0,6362.0,6224.0,170.25,70.61,64.93,262.0,0.0,2.705
1504,424233,OWID_WRL,World,2024-02-17,774632838.0,0.0,12695.286,7034606.0,0.0,0.0,96959.4,0.0,1.589,880.509,0.0,0.04,13577505200.0,5631226885.0,5177923667.0,5837.0,6305.0,170.25,70.61,64.93,330.0,0.0,2.705
1505,424234,OWID_WRL,World,2024-02-18,774711622.0,78784.0,11254.857,7036462.0,1854.0,1854.0,96969.266,9.861,1.409,880.741,0.232,0.033,13577510488.0,5631228359.0,5177923682.0,4912.0,6428.0,170.25,70.61,64.93,397.0,0.0,2.705
1506,424235,OWID_WRL,World,2024-02-19,774711622.0,0.0,11254.857,7036462.0,0.0,0.0,96969.266,0.0,1.409,880.741,0.0,0.033,13577516319.0,5631228492.0,5177923732.0,3451.0,6304.0,170.25,70.61,64.93,408.0,0.0,2.705
1507,424236,OWID_WRL,World,2024-02-20,774711622.0,0.0,11254.857,7036462.0,0.0,0.0,96969.266,0.0,1.409,880.741,0.0,0.033,13577525714.0,5631230402.0,5177923761.0,12131.0,6412.0,170.25,70.61,64.93,670.0,0.0,2.705
1508,424237,OWID_WRL,World,2024-02-21,774711622.0,0.0,11254.857,7036462.0,0.0,0.0,96969.266,0.0,1.409,880.741,0.0,0.033,13577530445.0,5631231312.0,5177923813.0,6356.0,6554.0,170.25,70.61,64.93,784.0,0.0,2.705
1509,424238,OWID_WRL,World,2024-02-22,774711622.0,0.0,11254.857,7036462.0,0.0,0.0,96969.266,0.0,1.409,880.741,0.0,0.033,13577535382.0,5631231780.0,5177923875.0,7129.0,6595.0,170.25,70.61,64.93,837.0,0.0,2.705
1510,424239,OWID_WRL,World,2024-02-23,774711622.0,0.0,11254.857,7036462.0,0.0,0.0,96969.266,0.0,1.409,880.741,0.0,0.033,13577543575.0,5631232396.0,5177923993.0,5658.0,6493.0,170.25,70.61,64.93,852.0,0.0,2.705
1511,424240,OWID_WRL,World,2024-02-24,774711622.0,0.0,11254.857,7036462.0,0.0,0.0,96969.266,0.0,1.409,880.741,0.0,0.033,13577546210.0,5631233076.0,5177924007.0,4694.0,6334.0,170.25,70.61,64.93,878.0,0.0,2.705
1512,424241,OWID_WRL,World,2024-02-25,774788175.0,76553.0,10936.143,7038234.0,1769.0,1769.0,96978.84,9.582,1.369,880.963,0.221,0.032,13577547527.0,5631233242.0,5177924009.0,3566.0,6141.0,170.25,70.61,64.93,831.0,0.0,2.705
1513,424242,OWID_WRL,World,2024-02-26,774788175.0,0.0,10936.143,7038234.0,0.0,0.0,96978.84,0.0,1.369,880.963,0.0,0.032,13577551545.0,5631233277.0,5177924038.0,2767.0,6042.0,170.25,70.61,64.93,819.0,0.0,2.705
1514,424243,OWID_WRL,World,2024-02-27,774788175.0,0.0,10936.143,7038234.0,0.0,0.0,96978.84,0.0,1.369,880.963,0.0,0.032,13577554357.0,5631233521.0,5177924056.0,4690.0,4660.0,170.25,70.61,64.93,581.0,0.0,2.705
1515,424244,OWID_WRL,World,2024-02-28,774788175.0,0.0,10936.143,7038234.0,0.0,0.0,96978.84,0.0,1.369,880.963,0.0,0.032,13577560508.0,5631233631.0,5177924067.0,8045.0,4955.0,170.25,70.61,64.93,469.0,0.0,2.705
1516,424245,OWID_WRL,World,2024-02-29,774788175.0,0.0,10936.143,7038234.0,0.0,0.0,96978.84,0.0,1.369,880.963,0.0,0.032,13577565786.0,5631233920.0,5177924101.0,6043.0,4854.0,170.25,70.61,64.93,440.0,0.0,2.705
1517,424246,OWID_WRL,World,2024-03-01,774788175.0,0.0,10936.143,7038234.0,0.0,0.0,96978.84,0.0,1.369,880.963,0.0,0.032,13577570966.0,5631234135.0,5177924122.0,4331.0,4718.0,170.25,70.61,64.93,383.0,0.0,2.705
1518,424247,OWID_WRL,World,2024-03-02,774788175.0,0.0,10936.143,7038234.0,0.0,0.0,96978.84,0.0,1.369,880.963,0.0,0.032,13577572866.0,5631234300.0,5177924129.0,4308.0,4715.0,170.25,70.61,64.93,310.0,0.0,2.705
1519,424248,OWID_WRL,World,2024-03-03,774860086.0,71911.0,10273.0,7039943.0,1707.0,1707.0,96987.84,9.001,1.286,881.177,0.214,0.031,13577573755.0,5631234316.0,5177924137.0,3322.0,4735.0,170.25,70.61,64.93,290.0,0.0,2.705
1520,424249,OWID_WRL,World,2024-03-04,774860086.0,0.0,10273.0,7039943.0,0.0,0.0,96987.84,0.0,1.286,881.177,0.0,0.031,13577575488.0,5631234351.0,5177924175.0,3074.0,4829.0,170.25,70.61,64.93,289.0,0.0,2.705
1521,424250,OWID_WRL,World,2024-03-05,774860086.0,0.0,10273.0,7039943.0,0.0,0.0,96987.84,0.0,1.286,881.177,0.0,0.031,13577577409.0,5631234368.0,5177924182.0,4927.0,4865.0,170.25,70.61,64.93,257.0,0.0,2.705
1522,424251,OWID_WRL,World,2024-03-06,774860086.0,0.0,10273.0,7039943.0,0.0,0.0,96987.84,0.0,1.286,881.177,0.0,0.031,13577580817.0,5631234420.0,5177924217.0,4684.0,4381.0,170.25,70.61,64.93,244.0,0.0,2.705
1523,424252,OWID_WRL,World,2024-03-07,774860086.0,0.0,10273.0,7039943.0,0.0,0.0,96987.84,0.0,1.286,881.177,0.0,0.031,13577584068.0,5631234443.0,5177924231.0,5403.0,4291.0,170.25,70.61,64.93,209.0,0.0,2.705
1524,424253,OWID_WRL,World,2024-03-08,774860086.0,0.0,10273.0,7039943.0,0.0,0.0,96987.84,0.0,1.286,881.177,0.0,0.031,13577641879.0,5631240165.0,5177927739.0,5069.0,4397.0,170.25,70.61,64.93,181.0,0.0,2.705
1525,424254,OWID_WRL,World,2024-03-09,774860086.0,0.0,10273.0,7039943.0,0.0,0.0,96987.84,0.0,1.286,881.177,0.0,0.031,13577643949.0,5631240171.0,5177927755.0,5883.0,4623.0,170.25,70.61,64.93,178.0,0.0,2.705
1526,424255,OWID_WRL,World,2024-03-10,774920993.0,60907.0,8701.0,7041401.0,1458.0,1458.0,96995.47,7.624,1.089,881.36,0.182,0.026,13577646243.0,5631240182.0,5177927897.0,6122.0,5022.0,170.25,70.61,64.93,196.0,0.0,2.705
1527,424256,OWID_WRL,World,2024-03-11,774920993.0,0.0,8701.0,7041401.0,0.0,0.0,96995.47,0.0,1.089,881.36,0.0,0.026,13577648381.0,5631240212.0,5177927947.0,5711.0,5399.0,170.25,70.61,64.93,216.0,0.0,2.705
